session_id,user_id,timestamp,page_type,device_type,country,referral_source,time_on_page_seconds,items_in_cart,purchased,date,year,month,month_name,day,day_name,hour
session_562,user_2952,2025-03-11 21:45:48,home,mobile,france,email,142.0,0.0,0,2025-03-11,2025,3,March,11,Tuesday,21
session_562,user_2952,2025-03-11 21:46:30,product_page,mobile,france,email,42.0,4.0,0,2025-03-11,2025,3,March,11,Tuesday,21
session_562,user_2952,2025-03-11 21:48:14,cart,mobile,france,email,104.0,4.0,0,2025-03-11,2025,3,March,11,Tuesday,21
session_563,user_1310,2025-05-03 02:39:49,home,desktop,usa,email,91.0,0.0,0,2025-05-03,2025,5,May,3,Saturday,2
session_563,user_1310,2025-05-03 02:42:25,product_page,desktop,usa,email,156.0,0.0,0,2025-05-03,2025,5,May,3,Saturday,2
session_564,user_1600,2025-02-09 16:23:23,home,tablet,usa,direct,161.0,0.0,0,2025-02-09,2025,2,February,9,Sunday,16
session_565,user_1338,2025-08-08 12:32:06,home,desktop,canada,social media,90.0,0.0,0,2025-08-08,2025,8,August,8,Friday,12
session_566,user_1366,2025-06-02 12:57:16,home,mobile,uk,google,108.0,0.0,1,2025-06-02,2025,6,June,2,Monday,12
session_566,user_1366,2025-06-02 13:00:16,product_page,mobile,uk,google,180.0,0.0,1,2025-06-02,2025,6,June,2,Monday,13
session_566,user_1366,2025-06-02 13:00:58,cart,mobile,uk,google,42.0,2.0,1,2025-06-02,2025,6,June,2,Monday,13
session_566,user_1366,2025-06-02 13:02:13,checkout,mobile,uk,google,75.0,2.0,1,2025-06-02,2025,6,June,2,Monday,13
session_566,user_1366,2025-06-02 13:04:22,confirmation,mobile,uk,google,129.0,0.0,1,2025-06-02,2025,6,June,2,Monday,13
session_567,user_1454,2025-08-19 00:30:56,home,tablet,australia,direct,98.0,0.0,0,2025-08-19,2025,8,August,19,Tuesday,0
session_568,user_2041,2025-03-19 05:41:02,home,tablet,germany,direct,169.0,0.0,0,2025-03-19,2025,3,March,19,Wednesday,5
session_569,user_1993,2025-05-25 18:52:02,home,desktop,canada,social media,147.0,0.0,0,2025-05-25,2025,5,May,25,Sunday,18
session_569,user_1993,2025-05-25 18:54:45,product_page,desktop,canada,social media,163.0,0.0,0,2025-05-25,2025,5,May,25,Sunday,18
session_57,user_1979,2025-06-03 13:56:17,home,mobile,germany,social media,147.0,0.0,1,2025-06-03,2025,6,June,3,Tuesday,13
session_57,user_1979,2025-06-03 13:56:51,product_page,mobile,germany,social media,34.0,0.0,1,2025-06-03,2025,6,June,3,Tuesday,13
session_57,user_1979,2025-06-03 13:58:45,cart,mobile,germany,social media,114.0,2.0,1,2025-06-03,2025,6,June,3,Tuesday,13
session_57,user_1979,2025-06-03 13:59:52,checkout,mobile,germany,social media,67.0,2.0,1,2025-06-03,2025,6,June,3,Tuesday,13
session_57,user_1979,2025-06-03 14:00:29,confirmation,mobile,germany,social media,37.0,0.0,1,2025-06-03,2025,6,June,3,Tuesday,14
session_570,user_1929,2025-08-10 06:20:35,home,desktop,france,google,108.0,0.0,0,2025-08-10,2025,8,August,10,Sunday,6
session_570,user_1929,2025-08-10 06:21:21,product_page,desktop,france,google,46.0,3.0,0,2025-08-10,2025,8,August,10,Sunday,6
session_571,user_2278,2025-05-29 22:19:36,home,mobile,uk,email,123.0,0.0,0,2025-05-29,2025,5,May,29,Thursday,22
session_571,user_2278,2025-05-29 22:20:57,product_page,mobile,uk,email,81.0,4.0,0,2025-05-29,2025,5,May,29,Thursday,22
session_572,user_2410,2025-02-01 14:42:02,home,tablet,india,email,40.0,0.0,1,2025-02-01,2025,2,February,1,Saturday,14
session_572,user_2410,2025-02-01 14:44:46,product_page,tablet,india,email,164.0,1.0,1,2025-02-01,2025,2,February,1,Saturday,14
session_572,user_2410,2025-02-01 14:47:23,cart,tablet,india,email,157.0,1.0,1,2025-02-01,2025,2,February,1,Saturday,14
session_572,user_2410,2025-02-01 14:49:14,checkout,tablet,india,email,111.0,1.0,1,2025-02-01,2025,2,February,1,Saturday,14
session_572,user_2410,2025-02-01 14:50:59,confirmation,tablet,india,email,105.0,0.0,1,2025-02-01,2025,2,February,1,Saturday,14
session_573,user_2819,2025-08-08 06:26:57,home,tablet,germany,email,147.0,0.0,0,2025-08-08,2025,8,August,8,Friday,6
session_573,user_2819,2025-08-08 06:27:43,product_page,tablet,germany,email,46.0,3.0,0,2025-08-08,2025,8,August,8,Friday,6
session_574,user_1674,2025-02-06 15:54:50,home,mobile,germany,google,36.0,0.0,0,2025-02-06,2025,2,February,6,Thursday,15
session_574,user_1674,2025-02-06 15:56:53,product_page,mobile,germany,google,123.0,4.0,0,2025-02-06,2025,2,February,6,Thursday,15
session_575,user_2735,2025-06-23 18:13:45,home,tablet,uk,direct,124.0,0.0,0,2025-06-23,2025,6,June,23,Monday,18
session_575,user_2735,2025-06-23 18:15:07,product_page,tablet,uk,direct,82.0,5.0,0,2025-06-23,2025,6,June,23,Monday,18
session_576,user_2096,2025-03-01 22:54:44,home,tablet,australia,email,81.0,0.0,0,2025-03-01,2025,3,March,1,Saturday,22
session_576,user_2096,2025-03-01 22:56:52,product_page,tablet,australia,email,128.0,0.0,0,2025-03-01,2025,3,March,1,Saturday,22
session_577,user_1519,2025-02-27 16:01:15,home,tablet,india,google,69.0,0.0,1,2025-02-27,2025,2,February,27,Thursday,16
session_577,user_1519,2025-02-27 16:03:34,product_page,tablet,india,google,139.0,0.0,1,2025-02-27,2025,2,February,27,Thursday,16
session_577,user_1519,2025-02-27 16:05:06,cart,tablet,india,google,92.0,3.0,1,2025-02-27,2025,2,February,27,Thursday,16
session_577,user_1519,2025-02-27 16:07:43,checkout,tablet,india,google,157.0,3.0,1,2025-02-27,2025,2,February,27,Thursday,16
session_577,user_1519,2025-02-27 16:08:50,confirmation,tablet,india,google,67.0,0.0,1,2025-02-27,2025,2,February,27,Thursday,16
session_578,user_2418,2025-01-27 05:59:41,home,mobile,usa,social media,161.0,0.0,0,2025-01-27,2025,1,January,27,Monday,5
session_578,user_2418,2025-01-27 06:01:34,product_page,mobile,usa,social media,113.0,2.0,0,2025-01-27,2025,1,January,27,Monday,6
session_579,user_1719,2025-01-02 01:03:42,home,tablet,canada,social media,107.0,0.0,0,2025-01-02,2025,1,January,2,Thursday,1
session_579,user_1719,2025-01-02 01:03:59,product_page,tablet,canada,social media,17.0,1.0,0,2025-01-02,2025,1,January,2,Thursday,1
session_579,user_1719,2025-01-02 01:04:29,cart,tablet,canada,social media,30.0,1.0,0,2025-01-02,2025,1,January,2,Thursday,1
session_58,user_2596,2025-02-16 17:27:17,home,mobile,uk,email,94.0,0.0,0,2025-02-16,2025,2,February,16,Sunday,17
session_580,user_1227,2025-05-05 19:12:12,home,tablet,australia,email,19.0,0.0,0,2025-05-05,2025,5,May,5,Monday,19
session_580,user_1227,2025-05-05 19:13:44,product_page,tablet,australia,email,92.0,1.0,0,2025-05-05,2025,5,May,5,Monday,19
session_580,user_1227,2025-05-05 19:14:05,cart,tablet,australia,email,21.0,1.0,0,2025-05-05,2025,5,May,5,Monday,19
session_580,user_1227,2025-05-05 19:15:44,checkout,tablet,australia,email,99.0,1.0,0,2025-05-05,2025,5,May,5,Monday,19
session_581,user_2216,2025-05-07 22:51:01,home,tablet,germany,email,43.0,0.0,0,2025-05-07,2025,5,May,7,Wednesday,22
session_581,user_2216,2025-05-07 22:52:03,product_page,tablet,germany,email,62.0,0.0,0,2025-05-07,2025,5,May,7,Wednesday,22
session_582,user_2163,2025-07-26 01:45:54,home,desktop,usa,direct,79.0,0.0,0,2025-07-26,2025,7,July,26,Saturday,1
session_583,user_1560,2025-06-21 15:28:06,home,mobile,uk,social media,18.0,0.0,0,2025-06-21,2025,6,June,21,Saturday,15
session_583,user_1560,2025-06-21 15:30:52,product_page,mobile,uk,social media,166.0,2.0,0,2025-06-21,2025,6,June,21,Saturday,15
session_584,user_1557,2025-02-09 06:15:41,home,tablet,india,social media,122.0,0.0,0,2025-02-09,2025,2,February,9,Sunday,6
session_585,user_1401,2025-07-10 20:12:40,home,tablet,germany,direct,126.0,0.0,0,2025-07-10,2025,7,July,10,Thursday,20
session_586,user_2653,2025-03-29 18:34:32,home,tablet,australia,email,122.0,0.0,1,2025-03-29,2025,3,March,29,Saturday,18
session_586,user_2653,2025-03-29 18:35:56,product_page,tablet,australia,email,84.0,2.0,1,2025-03-29,2025,3,March,29,Saturday,18
session_586,user_2653,2025-03-29 18:36:12,cart,tablet,australia,email,16.0,2.0,1,2025-03-29,2025,3,March,29,Saturday,18
session_586,user_2653,2025-03-29 18:37:16,checkout,tablet,australia,email,64.0,2.0,1,2025-03-29,2025,3,March,29,Saturday,18
session_586,user_2653,2025-03-29 18:40:09,confirmation,tablet,australia,email,173.0,0.0,1,2025-03-29,2025,3,March,29,Saturday,18
session_587,user_2136,2025-05-19 19:42:54,home,tablet,india,google,118.0,0.0,0,2025-05-19,2025,5,May,19,Monday,19
session_587,user_2136,2025-05-19 19:44:06,product_page,tablet,india,google,72.0,0.0,0,2025-05-19,2025,5,May,19,Monday,19
session_588,user_1234,2025-07-01 18:15:57,home,tablet,france,email,65.0,0.0,0,2025-07-01,2025,7,July,1,Tuesday,18
session_588,user_1234,2025-07-01 18:17:13,product_page,tablet,france,email,76.0,5.0,0,2025-07-01,2025,7,July,1,Tuesday,18
session_589,user_1019,2025-05-12 07:13:34,home,desktop,canada,email,61.0,0.0,0,2025-05-12,2025,5,May,12,Monday,7
session_589,user_1019,2025-05-12 07:15:01,product_page,desktop,canada,email,87.0,0.0,0,2025-05-12,2025,5,May,12,Monday,7
session_59,user_2950,2025-07-10 21:44:11,home,desktop,australia,email,69.0,0.0,0,2025-07-10,2025,7,July,10,Thursday,21
session_59,user_2950,2025-07-10 21:47:02,product_page,desktop,australia,email,171.0,0.0,0,2025-07-10,2025,7,July,10,Thursday,21
session_590,user_2085,2025-06-19 15:59:24,home,mobile,france,email,79.0,0.0,0,2025-06-19,2025,6,June,19,Thursday,15
session_590,user_2085,2025-06-19 16:00:07,product_page,mobile,france,email,43.0,0.0,0,2025-06-19,2025,6,June,19,Thursday,16
session_591,user_2583,2025-06-08 15:17:46,home,desktop,france,social media,142.0,0.0,0,2025-06-08,2025,6,June,8,Sunday,15
session_592,user_2695,2025-06-13 13:59:58,home,tablet,uk,direct,147.0,0.0,0,2025-06-13,2025,6,June,13,Friday,13
session_593,user_1118,2025-04-03 04:40:29,home,desktop,india,email,141.0,0.0,0,2025-04-03,2025,4,April,3,Thursday,4
session_593,user_1118,2025-04-03 04:42:45,product_page,desktop,india,email,136.0,0.0,0,2025-04-03,2025,4,April,3,Thursday,4
session_593,user_1118,2025-04-03 04:43:32,cart,desktop,india,email,47.0,0.0,0,2025-04-03,2025,4,April,3,Thursday,4
session_594,user_1080,2025-02-04 04:58:04,home,desktop,canada,social media,44.0,0.0,0,2025-02-04,2025,2,February,4,Tuesday,4
session_594,user_1080,2025-02-04 04:59:02,product_page,desktop,canada,social media,58.0,5.0,0,2025-02-04,2025,2,February,4,Tuesday,4
session_595,user_1419,2025-06-10 10:28:59,home,tablet,india,direct,103.0,0.0,0,2025-06-10,2025,6,June,10,Tuesday,10
session_595,user_1419,2025-06-10 10:30:35,product_page,tablet,india,direct,96.0,2.0,0,2025-06-10,2025,6,June,10,Tuesday,10
session_596,user_1373,2025-04-16 01:00:00,home,mobile,germany,email,157.0,0.0,1,2025-04-16,2025,4,April,16,Wednesday,1
session_596,user_1373,2025-04-16 01:01:10,product_page,mobile,germany,email,70.0,0.0,1,2025-04-16,2025,4,April,16,Wednesday,1
session_596,user_1373,2025-04-16 01:02:14,cart,mobile,germany,email,64.0,1.0,1,2025-04-16,2025,4,April,16,Wednesday,1
session_596,user_1373,2025-04-16 01:05:06,checkout,mobile,germany,email,172.0,1.0,1,2025-04-16,2025,4,April,16,Wednesday,1
session_596,user_1373,2025-04-16 01:05:44,confirmation,mobile,germany,email,38.0,0.0,1,2025-04-16,2025,4,April,16,Wednesday,1
session_597,user_1131,2025-06-07 18:32:22,home,tablet,germany,email,88.0,0.0,0,2025-06-07,2025,6,June,7,Saturday,18
session_597,user_1131,2025-06-07 18:33:22,product_page,tablet,germany,email,60.0,3.0,0,2025-06-07,2025,6,June,7,Saturday,18
session_598,user_2986,2025-02-15 03:52:02,home,tablet,canada,direct,135.0,0.0,0,2025-02-15,2025,2,February,15,Saturday,3
session_598,user_2986,2025-02-15 03:52:20,product_page,tablet,canada,direct,18.0,5.0,0,2025-02-15,2025,2,February,15,Saturday,3
session_599,user_2146,2025-04-07 02:12:10,home,tablet,australia,google,151.0,0.0,1,2025-04-07,2025,4,April,7,Monday,2
session_599,user_2146,2025-04-07 02:13:29,product_page,tablet,australia,google,79.0,4.0,1,2025-04-07,2025,4,April,7,Monday,2
session_599,user_2146,2025-04-07 02:16:11,cart,tablet,australia,google,162.0,4.0,1,2025-04-07,2025,4,April,7,Monday,2
session_599,user_2146,2025-04-07 02:18:12,checkout,tablet,australia,google,121.0,4.0,1,2025-04-07,2025,4,April,7,Monday,2
session_599,user_2146,2025-04-07 02:19:28,confirmation,tablet,australia,google,76.0,0.0,1,2025-04-07,2025,4,April,7,Monday,2
session_6,user_2429,2025-05-07 06:16:05,home,desktop,australia,social media,145.0,0.0,0,2025-05-07,2025,5,May,7,Wednesday,6
session_60,user_2486,2025-05-09 13:10:09,home,desktop,usa,email,128.0,0.0,0,2025-05-09,2025,5,May,9,Friday,13
session_600,user_1161,2025-05-22 19:18:26,home,mobile,uk,google,29.0,0.0,0,2025-05-22,2025,5,May,22,Thursday,19
session_601,user_1137,2025-01-30 01:15:09,home,desktop,germany,google,82.0,0.0,0,2025-01-30,2025,1,January,30,Thursday,1
session_601,user_1137,2025-01-30 01:17:32,product_page,desktop,germany,google,143.0,0.0,0,2025-01-30,2025,1,January,30,Thursday,1
session_601,user_1137,2025-01-30 01:19:34,cart,desktop,germany,google,122.0,5.0,0,2025-01-30,2025,1,January,30,Thursday,1
session_602,user_2892,2025-03-14 10:58:39,home,desktop,australia,google,116.0,0.0,0,2025-03-14,2025,3,March,14,Friday,10
session_603,user_2205,2025-07-25 12:29:57,home,tablet,australia,direct,149.0,0.0,0,2025-07-25,2025,7,July,25,Friday,12
session_603,user_2205,2025-07-25 12:32:09,product_page,tablet,australia,direct,132.0,2.0,0,2025-07-25,2025,7,July,25,Friday,12
session_604,user_2539,2025-02-09 09:48:39,home,tablet,australia,direct,134.0,0.0,0,2025-02-09,2025,2,February,9,Sunday,9
session_604,user_2539,2025-02-09 09:49:31,product_page,tablet,australia,direct,52.0,0.0,0,2025-02-09,2025,2,February,9,Sunday,9
session_604,user_2539,2025-02-09 09:51:16,cart,tablet,australia,direct,105.0,4.0,0,2025-02-09,2025,2,February,9,Sunday,9
session_605,user_1624,2025-08-08 07:38:53,home,mobile,germany,direct,59.0,0.0,1,2025-08-08,2025,8,August,8,Friday,7
session_605,user_1624,2025-08-08 07:40:05,product_page,mobile,germany,direct,72.0,0.0,1,2025-08-08,2025,8,August,8,Friday,7
session_605,user_1624,2025-08-08 07:41:54,cart,mobile,germany,direct,109.0,3.0,1,2025-08-08,2025,8,August,8,Friday,7
session_605,user_1624,2025-08-08 07:42:55,checkout,mobile,germany,direct,61.0,3.0,1,2025-08-08,2025,8,August,8,Friday,7
session_605,user_1624,2025-08-08 07:45:11,confirmation,mobile,germany,direct,136.0,0.0,1,2025-08-08,2025,8,August,8,Friday,7
session_606,user_2408,2025-03-23 03:29:28,home,tablet,germany,social media,155.0,0.0,0,2025-03-23,2025,3,March,23,Sunday,3
session_607,user_2666,2025-07-29 03:34:37,home,desktop,usa,google,98.0,0.0,0,2025-07-29,2025,7,July,29,Tuesday,3
session_607,user_2666,2025-07-29 03:34:58,product_page,desktop,usa,google,21.0,5.0,0,2025-07-29,2025,7,July,29,Tuesday,3
session_608,user_2943,2025-07-09 01:59:56,home,tablet,australia,email,143.0,0.0,1,2025-07-09,2025,7,July,9,Wednesday,1
session_608,user_2943,2025-07-09 02:01:58,product_page,tablet,australia,email,122.0,5.0,1,2025-07-09,2025,7,July,9,Wednesday,2
session_608,user_2943,2025-07-09 02:03:53,cart,tablet,australia,email,115.0,5.0,1,2025-07-09,2025,7,July,9,Wednesday,2
session_608,user_2943,2025-07-09 02:06:26,checkout,tablet,australia,email,153.0,5.0,1,2025-07-09,2025,7,July,9,Wednesday,2
session_608,user_2943,2025-07-09 02:06:52,confirmation,tablet,australia,email,26.0,0.0,1,2025-07-09,2025,7,July,9,Wednesday,2
session_609,user_2303,2025-01-19 02:04:14,home,mobile,usa,email,156.0,0.0,1,2025-01-19,2025,1,January,19,Sunday,2
session_609,user_2303,2025-01-19 02:05:37,product_page,mobile,usa,email,83.0,0.0,1,2025-01-19,2025,1,January,19,Sunday,2
session_609,user_2303,2025-01-19 02:07:53,cart,mobile,usa,email,136.0,4.0,1,2025-01-19,2025,1,January,19,Sunday,2
session_609,user_2303,2025-01-19 02:10:34,checkout,mobile,usa,email,161.0,4.0,1,2025-01-19,2025,1,January,19,Sunday,2
session_609,user_2303,2025-01-19 02:13:12,confirmation,mobile,usa,email,158.0,0.0,1,2025-01-19,2025,1,January,19,Sunday,2
session_61,user_1519,2025-03-01 18:53:35,home,desktop,germany,social media,133.0,0.0,0,2025-03-01,2025,3,March,1,Saturday,18
session_61,user_1519,2025-03-01 18:54:47,product_page,desktop,germany,social media,72.0,2.0,0,2025-03-01,2025,3,March,1,Saturday,18
session_610,user_2353,2025-01-11 21:16:39,home,mobile,australia,email,122.0,0.0,0,2025-01-11,2025,1,January,11,Saturday,21
session_611,user_1432,2025-02-07 03:31:03,home,tablet,france,social media,101.0,0.0,0,2025-02-07,2025,2,February,7,Friday,3
session_611,user_1432,2025-02-07 03:31:50,product_page,tablet,france,social media,47.0,4.0,0,2025-02-07,2025,2,February,7,Friday,3
session_611,user_1432,2025-02-07 03:33:27,cart,tablet,france,social media,97.0,4.0,0,2025-02-07,2025,2,February,7,Friday,3
session_611,user_1432,2025-02-07 03:34:12,checkout,tablet,france,social media,45.0,4.0,0,2025-02-07,2025,2,February,7,Friday,3
session_612,user_2985,2025-07-11 23:38:38,home,desktop,canada,social media,64.0,0.0,1,2025-07-11,2025,7,July,11,Friday,23
session_612,user_2985,2025-07-11 23:38:58,product_page,desktop,canada,social media,20.0,0.0,1,2025-07-11,2025,7,July,11,Friday,23
session_612,user_2985,2025-07-11 23:40:13,cart,desktop,canada,social media,75.0,4.0,1,2025-07-11,2025,7,July,11,Friday,23
session_612,user_2985,2025-07-11 23:41:09,checkout,desktop,canada,social media,56.0,4.0,1,2025-07-11,2025,7,July,11,Friday,23
session_612,user_2985,2025-07-11 23:43:51,confirmation,desktop,canada,social media,162.0,0.0,1,2025-07-11,2025,7,July,11,Friday,23
session_613,user_2071,2025-07-26 13:33:54,home,tablet,uk,social media,171.0,0.0,0,2025-07-26,2025,7,July,26,Saturday,13
session_613,user_2071,2025-07-26 13:35:53,product_page,tablet,uk,social media,119.0,2.0,0,2025-07-26,2025,7,July,26,Saturday,13
session_614,user_1157,2025-04-04 18:42:44,home,tablet,france,email,75.0,0.0,0,2025-04-04,2025,4,April,4,Friday,18
session_614,user_1157,2025-04-04 18:45:44,product_page,tablet,france,email,180.0,0.0,0,2025-04-04,2025,4,April,4,Friday,18
session_615,user_2314,2025-03-13 22:22:07,home,desktop,germany,social media,115.0,0.0,0,2025-03-13,2025,3,March,13,Thursday,22
session_615,user_2314,2025-03-13 22:24:55,product_page,desktop,germany,social media,168.0,3.0,0,2025-03-13,2025,3,March,13,Thursday,22
session_616,user_1395,2025-05-03 07:20:20,home,tablet,uk,direct,122.0,0.0,0,2025-05-03,2025,5,May,3,Saturday,7
session_617,user_1304,2025-01-08 04:52:39,home,tablet,india,social media,162.0,0.0,1,2025-01-08,2025,1,January,8,Wednesday,4
session_617,user_1304,2025-01-08 04:53:46,product_page,tablet,india,social media,67.0,0.0,1,2025-01-08,2025,1,January,8,Wednesday,4
session_617,user_1304,2025-01-08 04:55:42,cart,tablet,india,social media,116.0,0.0,1,2025-01-08,2025,1,January,8,Wednesday,4
session_617,user_1304,2025-01-08 04:57:52,checkout,tablet,india,social media,130.0,2.0,1,2025-01-08,2025,1,January,8,Wednesday,4
session_617,user_1304,2025-01-08 05:00:18,confirmation,tablet,india,social media,146.0,0.0,1,2025-01-08,2025,1,January,8,Wednesday,5
session_618,user_2319,2025-02-10 07:44:23,home,tablet,india,google,174.0,0.0,0,2025-02-10,2025,2,February,10,Monday,7
session_618,user_2319,2025-02-10 07:45:06,product_page,tablet,india,google,43.0,0.0,0,2025-02-10,2025,2,February,10,Monday,7
session_619,user_2691,2025-04-07 13:30:14,home,desktop,france,email,119.0,0.0,0,2025-04-07,2025,4,April,7,Monday,13
session_619,user_2691,2025-04-07 13:32:04,product_page,desktop,france,email,110.0,0.0,0,2025-04-07,2025,4,April,7,Monday,13
session_619,user_2691,2025-04-07 13:33:39,cart,desktop,france,email,95.0,2.0,0,2025-04-07,2025,4,April,7,Monday,13
session_619,user_2691,2025-04-07 13:36:38,checkout,desktop,france,email,179.0,2.0,0,2025-04-07,2025,4,April,7,Monday,13
session_62,user_2282,2025-08-30 13:35:34,home,desktop,germany,email,31.0,0.0,0,2025-08-30,2025,8,August,30,Saturday,13
session_62,user_2282,2025-08-30 13:36:52,product_page,desktop,germany,email,78.0,2.0,0,2025-08-30,2025,8,August,30,Saturday,13
session_620,user_2388,2025-01-25 15:45:22,home,tablet,canada,email,175.0,0.0,0,2025-01-25,2025,1,January,25,Saturday,15
session_620,user_2388,2025-01-25 15:46:09,product_page,tablet,canada,email,47.0,0.0,0,2025-01-25,2025,1,January,25,Saturday,15
session_621,user_1778,2025-08-13 23:05:03,home,desktop,germany,social media,22.0,0.0,1,2025-08-13,2025,8,August,13,Wednesday,23
session_621,user_1778,2025-08-13 23:06:47,product_page,desktop,germany,social media,104.0,0.0,1,2025-08-13,2025,8,August,13,Wednesday,23
session_621,user_1778,2025-08-13 23:07:51,cart,desktop,germany,social media,64.0,5.0,1,2025-08-13,2025,8,August,13,Wednesday,23
session_621,user_1778,2025-08-13 23:10:32,checkout,desktop,germany,social media,161.0,5.0,1,2025-08-13,2025,8,August,13,Wednesday,23
session_621,user_1778,2025-08-13 23:12:13,confirmation,desktop,germany,social media,101.0,0.0,1,2025-08-13,2025,8,August,13,Wednesday,23
session_622,user_2543,2025-02-12 13:27:47,home,mobile,australia,social media,25.0,0.0,0,2025-02-12,2025,2,February,12,Wednesday,13
session_623,user_1067,2025-08-20 07:45:54,home,desktop,australia,direct,121.0,0.0,0,2025-08-20,2025,8,August,20,Wednesday,7
session_624,user_1082,2025-05-08 16:30:36,home,mobile,uk,direct,121.0,0.0,0,2025-05-08,2025,5,May,8,Thursday,16
session_624,user_1082,2025-05-08 16:31:11,product_page,mobile,uk,direct,35.0,1.0,0,2025-05-08,2025,5,May,8,Thursday,16
session_624,user_1082,2025-05-08 16:34:08,cart,mobile,uk,direct,177.0,1.0,0,2025-05-08,2025,5,May,8,Thursday,16
session_625,user_2245,2025-01-24 06:06:09,home,mobile,usa,email,130.0,0.0,0,2025-01-24,2025,1,January,24,Friday,6
session_625,user_2245,2025-01-24 06:07:34,product_page,mobile,usa,email,85.0,3.0,0,2025-01-24,2025,1,January,24,Friday,6
session_626,user_1848,2025-03-22 12:07:56,home,tablet,france,social media,152.0,0.0,0,2025-03-22,2025,3,March,22,Saturday,12
session_627,user_2328,2025-03-23 14:55:37,home,tablet,uk,social media,70.0,0.0,0,2025-03-23,2025,3,March,23,Sunday,14
session_627,user_2328,2025-03-23 14:56:16,product_page,tablet,uk,social media,39.0,0.0,0,2025-03-23,2025,3,March,23,Sunday,14
session_627,user_2328,2025-03-23 14:58:04,cart,tablet,uk,social media,108.0,4.0,0,2025-03-23,2025,3,March,23,Sunday,14
session_627,user_2328,2025-03-23 14:59:04,checkout,tablet,uk,social media,60.0,4.0,0,2025-03-23,2025,3,March,23,Sunday,14
session_628,user_1420,2025-07-13 21:51:03,home,mobile,usa,google,162.0,0.0,0,2025-07-13,2025,7,July,13,Sunday,21
session_628,user_1420,2025-07-13 21:53:25,product_page,mobile,usa,google,142.0,0.0,0,2025-07-13,2025,7,July,13,Sunday,21
session_629,user_1297,2025-03-15 03:29:41,home,desktop,germany,email,154.0,0.0,0,2025-03-15,2025,3,March,15,Saturday,3
session_629,user_1297,2025-03-15 03:30:39,product_page,desktop,germany,email,58.0,0.0,0,2025-03-15,2025,3,March,15,Saturday,3
session_63,user_2012,2025-08-14 15:12:15,home,desktop,india,social media,134.0,0.0,1,2025-08-14,2025,8,August,14,Thursday,15
session_63,user_2012,2025-08-14 15:13:10,product_page,desktop,india,social media,55.0,5.0,1,2025-08-14,2025,8,August,14,Thursday,15
session_63,user_2012,2025-08-14 15:14:24,cart,desktop,india,social media,74.0,5.0,1,2025-08-14,2025,8,August,14,Thursday,15
session_63,user_2012,2025-08-14 15:16:32,checkout,desktop,india,social media,128.0,5.0,1,2025-08-14,2025,8,August,14,Thursday,15
session_63,user_2012,2025-08-14 15:16:56,confirmation,desktop,india,social media,24.0,0.0,1,2025-08-14,2025,8,August,14,Thursday,15
session_630,user_2626,2025-04-16 01:11:39,home,tablet,usa,google,34.0,0.0,0,2025-04-16,2025,4,April,16,Wednesday,1
session_630,user_2626,2025-04-16 01:14:15,product_page,tablet,usa,google,156.0,3.0,0,2025-04-16,2025,4,April,16,Wednesday,1
session_631,user_1019,2025-03-01 07:54:56,home,desktop,australia,direct,58.0,0.0,0,2025-03-01,2025,3,March,1,Saturday,7
session_631,user_1019,2025-03-01 07:57:35,product_page,desktop,australia,direct,159.0,0.0,0,2025-03-01,2025,3,March,1,Saturday,7
session_632,user_2802,2025-02-08 21:17:14,home,mobile,australia,google,171.0,0.0,0,2025-02-08,2025,2,February,8,Saturday,21
session_633,user_2190,2025-08-22 21:44:57,home,mobile,india,direct,46.0,0.0,1,2025-08-22,2025,8,August,22,Friday,21
session_633,user_2190,2025-08-22 21:46:09,product_page,mobile,india,direct,72.0,0.0,1,2025-08-22,2025,8,August,22,Friday,21
session_633,user_2190,2025-08-22 21:47:25,cart,mobile,india,direct,76.0,2.0,1,2025-08-22,2025,8,August,22,Friday,21
session_633,user_2190,2025-08-22 21:48:14,checkout,mobile,india,direct,49.0,2.0,1,2025-08-22,2025,8,August,22,Friday,21
session_633,user_2190,2025-08-22 21:50:19,confirmation,mobile,india,direct,125.0,0.0,1,2025-08-22,2025,8,August,22,Friday,21
session_634,user_1814,2025-01-14 18:38:38,home,tablet,usa,direct,22.0,0.0,0,2025-01-14,2025,1,January,14,Tuesday,18
session_635,user_2010,2025-07-26 15:56:56,home,desktop,france,google,68.0,0.0,0,2025-07-26,2025,7,July,26,Saturday,15
session_635,user_2010,2025-07-26 15:57:38,product_page,desktop,france,google,42.0,1.0,0,2025-07-26,2025,7,July,26,Saturday,15
session_636,user_2020,2025-04-16 18:57:15,home,desktop,france,direct,176.0,0.0,0,2025-04-16,2025,4,April,16,Wednesday,18
session_636,user_2020,2025-04-16 19:00:02,product_page,desktop,france,direct,167.0,0.0,0,2025-04-16,2025,4,April,16,Wednesday,19
session_636,user_2020,2025-04-16 19:02:10,cart,desktop,france,direct,128.0,0.0,0,2025-04-16,2025,4,April,16,Wednesday,19
session_637,user_1341,2025-04-04 19:08:42,home,mobile,uk,email,49.0,0.0,1,2025-04-04,2025,4,April,4,Friday,19
session_637,user_1341,2025-04-04 19:09:54,product_page,mobile,uk,email,72.0,0.0,1,2025-04-04,2025,4,April,4,Friday,19
session_637,user_1341,2025-04-04 19:11:04,cart,mobile,uk,email,70.0,4.0,1,2025-04-04,2025,4,April,4,Friday,19
